timestamp_epoch,power_w,gpu_util,mem_copy_util
1776467545.879940,37.128000,0,0
1776467548.084424,37.128000,0,0
1776467550.079362,37.128000,0,0
1776467552.449308,37.128000,0,0
1776467554.456584,37.128000,0,0
1776467556.450732,37.128000,0,0
1776467558.629253,37.128000,0,0
1776467560.583790,37.128000,0,0
1776467562.817512,37.128000,0,0
1776467564.844110,37.128000,0,0
1776467566.881488,37.423000,0,0
1776467569.113472,37.423000,0,0
1776467571.019635,37.423000,0,0
1776467573.339170,37.423000,0,0
1776467575.337271,37.423000,0,0
1776467577.527686,37.423000,0,0
1776467579.527885,37.423000,0,0
1776467581.703643,37.423000,0,0
1776467583.835000,37.423000,0,0
1776467586.030998,37.423000,0,0
1776467588.044363,37.423000,0,0
1776467590.599902,37.423000,0,0
1776467592.610678,37.423000,0,0
1776467594.808306,37.423000,0,0
1776467596.808121,36.539000,0,0
1776467599.037173,36.539000,0,0
1776467600.957158,36.539000,0,0
1776467602.954520,36.539000,0,0
1776467605.374496,36.539000,0,0
1776467607.735803,36.539000,0,0
1776467609.739733,36.539000,0,0
1776467611.937158,36.539000,0,0
1776467613.956786,36.539000,0,0
1776467616.228320,36.539000,0,0
1776467618.252494,36.539000,0,0
1776467620.421586,36.539000,0,0
1776467622.423304,36.539000,0,0
1776467624.604395,36.539000,0,0
1776467627.235844,69.057000,86,72
1776467629.842386,69.057000,86,72
1776467631.935915,69.057000,86,72
1776467634.679068,69.057000,86,72
1776467636.858334,69.057000,86,72
1776467639.052483,69.057000,86,72
1776467641.000407,69.057000,86,72
1776467643.065224,69.057000,86,72
1776467645.478732,69.057000,86,72
1776467647.514271,69.057000,86,72
1776467649.689797,69.057000,86,72
1776467651.691558,69.057000,86,72
1776467653.776384,69.057000,86,72
1776467655.961926,63.634000,86,73
1776467657.952752,63.634000,98,73
1776467660.132642,63.634000,98,73
1776467662.540920,63.634000,98,73
1776467664.555053,63.634000,98,73
1776467666.564849,63.634000,98,73
1776467668.760572,63.634000,98,73
1776467670.585618,63.634000,98,73
1776467673.186596,63.634000,98,73
1776467675.196271,63.634000,98,73
1776467677.388000,63.634000,98,73
1776467679.570156,63.634000,98,73
1776467681.572329,63.634000,98,73
1776467683.612438,63.634000,98,73
1776467685.618321,62.853000,98,73
1776467687.867109,62.853000,96,80
1776467689.903094,62.853000,96,80
1776467691.965890,62.853000,96,80
1776467694.571438,62.853000,96,80
1776467696.608386,62.853000,96,80
1776467698.789153,62.853000,96,80
1776467700.970335,62.853000,96,80
1776467702.980129,62.853000,96,80
1776467705.202512,62.853000,96,80
1776467707.394454,62.853000,96,80
1776467709.386596,62.853000,96,80
1776467711.596921,62.853000,96,80
1776467713.679647,62.853000,96,80
1776467715.865874,54.233000,2,30
1776467718.278873,54.233000,2,30
1776467720.433227,54.233000,2,30
1776467722.428421,54.233000,2,30
1776467724.462515,54.233000,2,30
1776467727.064548,54.233000,2,30
1776467729.067905,54.233000,2,30
1776467730.955788,54.233000,2,30
1776467732.968002,54.233000,2,30
1776467735.371900,54.233000,2,30
1776467737.956502,54.233000,2,30
1776467739.970118,54.233000,2,30
1776467741.966148,54.233000,2,30
1776467744.355466,54.233000,2,30
1776467746.362387,70.856000,49,55
1776467748.970055,70.856000,49,55
1776467751.071010,70.856000,49,55
1776467753.116703,70.856000,49,55
1776467755.513355,70.856000,49,55
1776467757.519389,70.856000,49,55
1776467759.564658,70.856000,49,55
1776467761.622180,70.856000,49,55
1776467763.836528,70.856000,49,55
1776467765.833228,70.856000,49,55
1776467768.101604,70.856000,49,55
1776467770.410228,70.856000,49,55
1776467772.592867,70.856000,49,55
1776467774.592600,70.856000,49,55
1776467777.193579,69.696000,82,85
1776467779.236425,69.696000,82,85
1776467781.253220,69.696000,82,85
1776467783.711494,69.696000,82,85
1776467785.723194,69.696000,82,85
1776467788.106071,69.696000,82,85
1776467790.155132,69.696000,82,85
1776467792.376768,69.696000,82,85
1776467794.567308,69.696000,82,85
1776467796.617487,69.696000,82,85
1776467798.614016,69.696000,82,85
1776467800.801436,69.696000,82,85
1776467802.992811,69.696000,82,85
1776467805.029588,69.696000,82,85
1776467807.410328,67.230000,96,82
1776467809.434754,67.230000,96,82
1776467811.443518,67.230000,96,82
1776467813.621933,67.230000,96,82
1776467815.611840,67.230000,96,82
1776467817.796871,67.230000,96,82
1776467819.801790,67.230000,96,82
1776467821.989294,67.230000,96,82
1776467824.366181,67.230000,96,82
1776467826.385420,67.230000,96,82
1776467828.380918,67.230000,96,82
1776467830.565745,67.230000,96,82
1776467832.563779,67.230000,96,82
1776467834.745108,67.230000,96,82
1776467836.740254,69.404000,82,77
1776467838.735039,69.404000,82,77
1776467840.957147,69.404000,82,77
1776467843.583362,69.404000,82,77
1776467845.574650,69.404000,82,77
1776467847.579667,69.404000,82,77
1776467849.760129,69.404000,82,77
1776467851.757078,69.404000,82,77
1776467854.000569,69.404000,82,77
1776467856.014400,69.404000,82,77
1776467858.072475,69.404000,82,77
1776467860.466889,69.404000,82,77
1776467862.515298,69.404000,82,77
1776467864.721543,69.404000,82,77
1776467866.913737,60.585000,55,60
1776467868.927759,60.585000,55,60
1776467871.129069,60.585000,55,60
1776467873.556385,60.585000,55,60
1776467875.555464,60.585000,55,60
1776467877.765950,60.585000,55,60
1776467879.782877,60.585000,55,60
1776467881.963050,60.585000,55,60
1776467884.332949,60.585000,55,60
1776467886.335535,60.585000,55,60
1776467888.348518,60.585000,55,60
1776467890.959269,60.585000,55,60
1776467892.960699,60.585000,55,60
1776467895.165551,60.585000,55,60
1776467897.173781,65.976000,42,47
1776467899.369611,65.976000,42,47
1776467901.549188,65.976000,42,47
1776467903.656550,65.976000,42,47
1776467905.677152,65.976000,42,47
1776467907.867552,65.976000,42,47
1776467909.867450,65.976000,42,47
1776467912.069217,65.976000,42,47
1776467914.063564,65.976000,42,47
1776467916.310996,65.976000,42,47
1776467918.320154,65.976000,42,47
1776467920.501800,65.976000,42,47
1776467922.503730,65.976000,42,47
1776467924.525477,65.976000,42,47
1776467926.696519,68.861000,89,80
1776467928.722262,68.861000,89,80
1776467930.915544,68.861000,89,80
1776467933.174332,68.861000,89,80
1776467935.216062,68.861000,89,80
1776467937.221402,68.861000,89,80
1776467939.398986,68.861000,89,80
1776467941.454210,68.861000,89,80
1776467944.060153,68.861000,89,80
1776467946.069777,68.861000,89,80
1776467948.257153,68.861000,89,80
1776467950.422553,68.861000,89,80
1776467952.421257,68.861000,89,80
1776467954.609661,68.861000,89,80
1776467956.605889,63.380000,97,76
1776467958.808403,63.380000,97,76
1776467960.805557,63.380000,97,76
1776467962.990456,63.380000,97,76
1776467964.988020,63.380000,97,76
1776467967.166156,63.380000,97,76
1776467969.204513,63.380000,97,76
1776467971.396241,63.380000,97,76
1776467973.448046,63.380000,97,76
1776467975.626152,63.380000,97,76
1776467977.680409,63.380000,97,76
1776467979.675147,63.380000,97,76
1776467981.671136,63.380000,97,76
1776467983.916954,63.380000,97,76
1776467985.909758,64.103000,94,80
1776467988.092178,64.103000,94,80
1776467990.417727,64.103000,94,80
1776467992.412856,64.103000,94,80
1776467994.408436,64.103000,94,80
1776467996.594584,64.103000,94,80
1776467998.659959,64.103000,94,80
1776468000.843352,64.103000,94,80
1776468002.850482,64.103000,94,80
1776468004.850923,64.103000,94,80
1776468007.072947,64.103000,94,80
1776468009.483550,64.103000,94,80
1776468011.490893,64.103000,94,80
1776468013.799240,64.103000,94,80
1776468016.013428,65.431000,96,80
1776468018.020174,65.431000,96,80
1776468020.060522,65.431000,96,80
1776468022.238107,65.431000,96,80
1776468024.239951,65.431000,96,80
1776468026.423052,65.431000,96,80
1776468028.416721,65.431000,96,80
1776468030.605066,65.431000,96,80
1776468032.986226,65.431000,96,80
1776468034.998266,65.431000,96,80
1776468036.994932,65.431000,96,80
1776468039.189231,65.431000,96,80
1776468041.205129,65.431000,96,80
1776468043.447510,65.431000,96,80
1776468045.442388,65.431000,96,80
1776468047.624468,49.367000,25,24
1776468049.636932,49.367000,25,24
1776468051.830562,49.367000,25,24
1776468054.030245,49.367000,25,24
1776468056.054152,49.367000,25,24
1776468058.625113,49.367000,25,24
1776468060.576954,49.367000,25,24
1776468062.761303,49.367000,25,24
1776468064.978904,49.367000,25,24
1776468066.974393,49.367000,25,24
1776468068.967484,49.367000,25,24
1776468070.964435,49.367000,25,24
1776468072.770074,49.367000,25,24
1776468075.347666,49.367000,25,24
1776468077.348452,41.724000,34,37
1776468079.355139,41.724000,34,37
1776468081.567229,41.724000,34,37
1776468083.862808,41.724000,34,37
1776468085.921521,41.724000,34,37
1776468087.920700,41.724000,34,37
1776468090.098516,41.724000,34,37
1776468092.712051,41.724000,34,37
1776468094.711802,41.724000,34,37
1776468096.890298,41.724000,34,37
1776468098.910773,41.724000,34,37
1776468101.089465,41.724000,34,37
1776468103.087706,41.724000,34,37
1776468105.306781,41.724000,34,37
1776468107.703630,65.040000,95,81
1776468109.698819,65.040000,95,81
1776468111.756219,65.040000,95,81
1776468113.866297,65.040000,95,81
1776468115.858223,65.040000,95,81
1776468118.487723,65.040000,95,81
1776468120.499660,65.040000,95,81
1776468122.680618,65.040000,95,81
1776468124.682831,65.040000,95,81
1776468126.887679,65.040000,95,81
1776468128.913353,65.040000,95,81
1776468130.915503,65.040000,95,81
1776468133.107541,65.040000,95,81
1776468135.515377,65.040000,95,81
1776468137.531540,65.586000,95,80
1776468139.542136,65.586000,95,80
1776468141.862453,65.586000,95,80
1776468143.852390,65.586000,95,80
1776468146.033531,65.586000,95,80
1776468148.047637,65.586000,95,80
1776468150.418301,65.586000,95,80
1776468153.037894,65.586000,95,80
1776468155.090084,65.586000,95,80
1776468157.785365,65.586000,95,80
1776468160.423356,65.586000,95,80
1776468162.417066,65.586000,95,80
1776468164.644675,65.586000,95,80
1776468166.656757,64.454000,97,83
1776468168.848375,64.454000,97,83
1776468170.892514,64.454000,97,83
1776468173.079595,64.454000,97,83
1776468175.072225,64.454000,97,83
1776468177.254161,64.454000,97,83
1776468179.438122,64.454000,97,83
1776468181.435126,64.454000,97,83
1776468183.716074,64.454000,97,83
1776468185.711779,64.454000,97,83
1776468187.889622,64.454000,97,83
1776468189.888452,64.454000,97,83
1776468192.072200,64.454000,97,83
1776468194.068313,64.454000,97,83
1776468196.059421,57.625000,90,80
1776468198.289915,57.625000,90,80
1776468200.291176,57.625000,90,80
1776468202.483952,57.625000,90,80
1776468204.475285,57.625000,90,80
1776468206.491916,57.625000,90,80
1776468208.671296,57.625000,90,80
1776468211.006023,57.625000,90,80
1776468213.059401,57.625000,90,80
1776468215.054863,57.625000,90,80
1776468217.250056,57.625000,90,80
1776468219.240017,57.625000,90,80
1776468221.426693,57.625000,90,80
1776468223.427817,57.625000,90,80
1776468225.613334,57.625000,90,80
1776468227.634589,70.422000,21,32
1776468229.650870,70.422000,21,32
1776468231.662164,70.422000,21,32
1776468233.871472,70.422000,21,32
1776468236.298447,70.422000,21,32
1776468238.299468,70.422000,21,32
1776468240.347654,70.422000,21,32
1776468242.432040,70.422000,21,32
1776468244.618748,70.422000,21,32
1776468247.186742,70.422000,21,32
1776468249.205842,70.422000,21,32
1776468251.202372,70.422000,21,32
1776468253.260097,70.422000,21,32
1776468255.818755,56.485000,44,48
1776468258.257373,56.485000,44,48
1776468260.393475,56.485000,44,48
1776468262.390150,56.485000,44,48
1776468264.411426,56.485000,44,48
1776468266.459813,56.485000,44,48
1776468269.023424,56.485000,44,48
1776468270.980881,56.485000,44,48
1776468273.546411,56.485000,44,48
1776468275.598568,56.485000,44,48
1776468278.166219,56.485000,44,48
1776468280.391519,56.485000,44,48
1776468282.384630,56.485000,44,48
1776468284.585560,56.485000,44,48
1776468286.577993,64.747000,97,79
1776468288.760607,64.747000,97,79
1776468290.582126,64.747000,97,79
1776468292.802898,64.747000,97,79
1776468294.798252,64.747000,97,79
1776468296.972255,64.747000,97,79
1776468298.974620,64.747000,97,79
1776468301.011551,64.747000,97,79
1776468303.394311,64.747000,97,79
1776468305.397947,64.747000,97,79
1776468307.610324,64.747000,97,79
1776468309.802199,64.747000,97,79
1776468311.812311,64.747000,97,79
1776468313.917877,64.747000,97,79
1776468316.112763,59.057000,91,77
1776468318.103591,59.057000,91,77
1776468320.394099,59.057000,91,77
1776468322.622565,59.057000,91,77
1776468324.627126,59.057000,91,77
1776468326.801850,59.057000,91,77
1776468328.992859,59.057000,91,77
1776468330.952147,59.057000,91,77
1776468332.961143,59.057000,91,77
1776468335.169069,59.057000,91,77
1776468337.174820,59.057000,91,77
1776468339.356143,59.057000,91,77
1776468341.351378,59.057000,91,77
1776468343.645533,59.057000,91,77
1776468345.636121,59.057000,91,77
1776468347.833983,65.569000,97,80
1776468349.836655,65.569000,97,80
1776468352.018512,65.569000,97,80
1776468354.015843,65.569000,97,80
1776468356.669171,65.569000,97,80
1776468358.667907,65.569000,97,80
1776468360.850238,65.569000,97,80
1776468362.894548,65.569000,97,80
1776468364.927225,65.569000,97,80
1776468367.107017,65.569000,97,80
1776468369.103382,65.569000,97,80
1776468370.968747,65.569000,97,80
1776468372.967112,65.569000,97,80
1776468375.057304,65.569000,97,80
1776468377.275368,56.710000,54,63
1776468379.375062,56.710000,54,63
1776468381.684280,56.710000,54,63
1776468383.806084,56.710000,54,63
1776468385.813473,56.710000,54,63
1776468387.991116,56.710000,54,63
1776468389.992742,56.710000,54,63
1776468392.188471,56.710000,54,63
1776468394.400371,56.710000,54,63
1776468396.397100,56.710000,54,63
1776468398.400472,56.710000,54,63
1776468400.405029,56.710000,54,63
1776468402.774007,56.710000,54,63
1776468404.776063,56.710000,54,63
1776468406.956085,60.780000,39,42
1776468408.953744,60.780000,39,42
1776468411.204952,60.780000,39,42
1776468413.227013,60.780000,39,42
1776468415.436773,60.780000,39,42
1776468417.440083,60.780000,39,42
1776468419.682639,60.780000,39,42
1776468421.700036,60.780000,39,42
1776468424.119370,60.780000,39,42
1776468426.126812,60.780000,39,42
1776468428.135925,60.780000,39,42
1776468430.415772,60.780000,39,42
1776468432.608788,60.780000,39,42
1776468434.619410,60.780000,39,42
1776468437.381787,64.707000,95,76
1776468439.384165,64.707000,95,76
1776468441.576138,64.707000,95,76
1776468443.644061,64.707000,95,76
1776468445.664446,64.707000,95,76
1776468447.858911,64.707000,95,76
1776468449.974542,64.707000,95,76
1776468452.049911,64.707000,95,76
1776468454.264395,64.707000,95,76
1776468456.312647,64.707000,95,76
1776468458.523194,64.707000,95,76
1776468460.526108,64.707000,95,76
1776468462.721119,64.707000,95,76
1776468464.743955,64.707000,95,76
1776468467.508640,66.366000,94,78
1776468469.516890,66.366000,94,78
1776468471.724514,66.366000,94,78
1776468473.807285,66.366000,94,78
1776468475.995661,66.366000,94,78
1776468478.009326,66.366000,94,78
1776468480.628955,66.366000,94,78
1776468482.633948,66.366000,94,78
1776468484.820522,66.366000,94,78
1776468486.825959,66.366000,94,78
1776468489.012794,66.366000,94,78
1776468490.969137,66.366000,94,78
1776468493.282221,66.366000,94,78
1776468495.299260,66.366000,94,78
1776468497.684464,63.926000,94,79
1776468499.687412,63.926000,94,79
1776468501.931026,63.926000,94,79
1776468504.127262,63.926000,94,79
1776468506.139603,63.926000,94,79
1776468508.161573,63.926000,94,79
1776468510.401729,63.926000,94,79
1776468512.617039,63.926000,94,79
1776468514.843172,63.926000,94,79
1776468516.854728,63.926000,94,79
1776468518.872081,63.926000,94,79
1776468521.064418,63.926000,94,79
1776468523.094084,63.926000,94,79
1776468525.101053,63.926000,94,79
1776468527.298106,61.036000,54,58
1776468529.362551,61.036000,54,58
1776468531.583276,61.036000,54,58
1776468533.712718,61.036000,54,58
1776468535.914606,61.036000,54,58
1776468537.914751,61.036000,54,58
1776468540.491299,61.036000,54,58
1776468542.679564,61.036000,54,58
1776468544.691920,61.036000,54,58
1776468547.279311,61.036000,54,58
1776468549.283360,61.036000,54,58
1776468551.324669,61.036000,54,58
1776468553.417193,61.036000,54,58
1776468555.989362,64.920000,38,54
1776468558.050447,64.920000,38,54
1776468560.442398,64.920000,38,54
1776468562.451129,64.920000,38,54
1776468564.663902,64.920000,38,54
1776468566.668517,64.920000,38,54
1776468568.675380,64.920000,38,54
1776468570.883181,64.920000,38,54
1776468572.896651,64.920000,38,54
1776468575.099446,64.920000,38,54
1776468577.106808,64.920000,38,54
1776468579.303865,64.920000,38,54
1776468581.487992,64.920000,38,54
1776468583.995880,64.920000,38,54
1776468586.021837,63.184000,85,81
1776468588.443205,63.184000,85,81
1776468590.439736,63.184000,85,81
1776468593.028550,63.184000,85,81
1776468595.032866,63.184000,85,81
1776468597.265805,63.184000,85,81
1776468599.681173,63.184000,85,81
1776468602.158894,63.184000,85,81
