timestamp_epoch,power_w,gpu_util,mem_copy_util
1776572076.636103,64.494000,97,100
1776572077.720586,64.494000,97,100
1776572078.805247,64.494000,97,100
1776572079.890369,64.494000,97,100
1776572080.971936,64.494000,97,100
1776572082.054006,64.494000,97,100
1776572083.145351,64.494000,97,100
1776572084.229587,64.494000,97,100
1776572085.311616,64.494000,97,100
1776572086.394196,64.494000,97,100
1776572087.475286,64.494000,97,100
1776572088.569716,64.494000,97,100
1776572089.652957,64.494000,97,100
1776572090.735251,64.494000,97,100
1776572091.817072,64.494000,97,100
1776572092.898271,35.322000,96,0
1776572093.982672,35.322000,96,0
1776572095.064162,35.322000,96,0
1776572096.145145,35.322000,96,0
1776572097.226941,35.322000,96,0
1776572098.311378,35.322000,96,0
1776572099.395046,35.322000,96,0
1776572100.482919,35.322000,96,0
1776572101.566232,35.322000,96,0
1776572102.652536,35.322000,96,0
1776572103.745393,35.322000,96,0
1776572104.834675,35.322000,96,0
1776572105.920105,35.322000,96,0
1776572107.005893,35.322000,96,0
1776572108.086057,35.322000,96,0
1776572109.168013,35.322000,96,0
1776572110.251384,35.322000,96,0
1776572111.334983,35.322000,96,0
1776572112.417467,35.322000,96,0
1776572113.499572,35.322000,96,0
