timestamp_epoch,power_w,gpu_util,mem_copy_util
1776572700.651284,35.244000,0,0
1776572701.736374,35.244000,0,0
1776572702.820920,35.244000,0,0
1776572703.904929,35.244000,0,0
1776572704.994153,35.244000,0,0
1776572706.078055,35.244000,0,0
1776572707.164026,35.244000,0,0
1776572708.251704,35.244000,0,0
1776572709.336165,35.244000,0,0
1776572710.440560,35.244000,0,0
1776572711.524676,35.244000,0,0
1776572712.619183,35.244000,0,0
1776572713.700913,35.244000,0,0
1776572714.781611,35.244000,0,0
1776572715.866765,35.244000,0,0
1776572716.948002,35.244000,0,0
1776572718.029505,35.244000,0,0
1776572719.113670,35.244000,0,0
1776572720.200426,35.244000,0,0
1776572721.283129,35.244000,0,0
1776572722.367103,35.244000,0,0
1776572723.456141,35.244000,0,0
1776572724.546325,35.244000,0,0
1776572725.636997,35.244000,0,0
1776572726.719178,35.244000,0,0
1776572727.801293,35.244000,0,0
1776572728.884305,35.244000,0,0
1776572729.969459,35.244000,0,0
1776572731.058440,35.244000,0,0
1776572732.143320,35.244000,0,0
