timestamp_epoch,power_w,gpu_util,mem_copy_util
1776354488.084687,32.702000,0,0
1776354490.379914,32.702000,0,0
1776354492.394092,32.702000,0,0
1776354494.402413,32.702000,0,0
1776354496.456613,32.702000,0,0
1776354498.464215,32.702000,0,0
1776354500.653379,32.702000,0,0
1776354502.921883,32.702000,0,0
1776354504.943491,32.702000,0,0
1776354507.149169,32.702000,0,0
1776354509.159412,32.702000,0,0
1776354511.174744,32.702000,0,0
1776354513.366770,32.702000,0,0
1776354515.378191,32.702000,0,0
1776354517.922973,32.702000,0,0
1776354519.938365,32.702000,0,0
1776354522.358513,32.799000,0,0
1776354524.371952,32.799000,0,0
1776354526.378328,32.799000,0,0
1776354528.578982,32.799000,0,0
1776354530.588306,32.799000,0,0
1776354532.841350,32.799000,0,0
1776354534.857929,32.799000,0,0
1776354537.055320,32.799000,0,0
1776354539.246893,32.799000,0,0
1776354541.252539,32.799000,0,0
1776354543.255736,32.799000,0,0
1776354545.452631,32.799000,0,0
1776354547.916562,32.799000,0,0
1776354549.923373,32.799000,0,0
1776354551.936352,32.702000,0,0
1776354554.129815,32.702000,0,0
1776354556.330807,32.702000,0,0
1776354558.335066,32.702000,0,0
1776354560.342170,32.702000,0,0
1776354562.696442,32.702000,0,0
1776354564.889918,32.702000,0,0
1776354566.899352,32.702000,0,0
1776354568.910398,32.702000,0,0
1776354570.764296,32.702000,0,0
1776354572.829807,32.702000,0,0
1776354575.401375,32.702000,0,0
1776354577.652243,32.702000,0,0
1776354580.237991,32.702000,0,0
1776354582.243294,63.880000,100,40
1776354584.248449,63.880000,100,40
1776354586.444310,63.880000,100,40
1776354588.639808,63.880000,100,40
1776354590.854816,63.880000,100,40
1776354592.952159,63.880000,100,40
1776354595.019610,63.880000,100,40
1776354597.040340,63.880000,100,40
1776354599.057587,63.880000,100,40
1776354601.253845,63.880000,100,40
1776354603.272152,63.880000,100,40
1776354605.287733,63.880000,100,40
1776354607.320151,63.880000,100,40
1776354609.511723,63.880000,100,40
1776354611.516614,70.593000,98,72
1776354613.717253,70.593000,98,72
1776354615.729364,70.593000,98,72
1776354617.786310,70.593000,98,72
1776354619.805958,70.593000,98,72
1776354622.349295,70.593000,98,72
1776354624.748321,70.593000,98,72
1776354626.754929,70.593000,98,72
1776354628.768391,70.593000,98,72
1776354630.763376,70.593000,98,72
1776354632.774106,70.593000,98,72
1776354634.782734,70.593000,98,72
1776354637.621019,70.593000,98,72
1776354639.627101,70.593000,98,72
1776354641.689652,75.521000,98,68
1776354643.690534,75.521000,98,68
1776354645.903977,75.521000,98,68
1776354647.912048,75.521000,98,68
1776354649.963515,75.521000,98,68
1776354652.829723,75.521000,98,68
1776354654.860344,75.521000,98,68
1776354657.265675,75.521000,98,68
1776354659.277567,75.521000,98,68
1776354661.297372,75.521000,98,68
1776354663.501771,75.521000,98,68
1776354665.726304,75.521000,98,68
1776354667.790629,75.521000,98,68
1776354669.983328,75.521000,98,68
1776354671.987193,67.819000,98,68
1776354674.180519,67.819000,98,68
1776354676.190166,67.819000,98,68
1776354678.382276,67.819000,98,68
1776354680.375686,67.819000,98,68
1776354682.679640,67.819000,98,68
1776354684.874492,67.819000,98,68
1776354686.885394,67.819000,98,68
1776354688.893091,67.819000,98,68
1776354690.763908,67.819000,98,68
1776354693.339362,67.819000,98,68
1776354695.925598,67.819000,98,68
1776354698.511909,67.819000,98,68
1776354700.760601,67.819000,98,68
1776354703.335616,70.549000,99,75
1776354705.915804,70.549000,99,75
1776354708.487234,70.549000,99,75
1776354710.763768,70.549000,99,75
1776354713.360353,70.549000,99,75
1776354715.550961,70.549000,99,75
1776354717.558999,70.549000,99,75
1776354719.653929,70.549000,99,75
1776354721.664414,70.549000,99,75
1776354723.860711,70.549000,99,75
1776354726.262725,70.549000,99,75
1776354728.261899,70.549000,99,75
1776354731.097632,70.549000,99,75
1776354733.106176,69.975000,99,59
1776354735.109629,69.975000,99,59
1776354737.106095,69.975000,99,59
1776354739.443858,69.975000,99,59
1776354741.448403,69.975000,99,59
