timestamp_epoch,power_w,gpu_util,mem_copy_util
1776571050.659967,34.988000,0,0
1776571051.745226,34.988000,0,0
1776571052.841193,34.988000,0,0
1776571053.924147,34.988000,0,0
1776571055.022241,34.988000,0,0
1776571056.108441,34.988000,0,0
1776571057.191973,34.988000,0,0
1776571058.274860,34.988000,0,0
1776571059.361084,34.988000,0,0
1776571060.447009,34.988000,0,0
1776571061.532400,34.988000,0,0
1776571062.627896,34.988000,0,0
1776571063.709434,34.988000,0,0
1776571064.793990,34.988000,0,0
1776571065.879503,34.988000,0,0
1776571066.959642,34.988000,0,0
1776571068.040954,34.988000,0,0
1776571069.122907,34.988000,0,0
1776571070.213256,34.988000,0,0
1776571071.297215,34.988000,0,0
1776571072.377428,35.185000,0,0
1776571073.462920,35.185000,0,0
1776571074.547203,35.185000,0,0
1776571075.629854,35.185000,0,0
1776571076.709249,35.185000,0,0
1776571077.789611,35.185000,0,0
1776571078.872912,35.185000,0,0
1776571079.956314,35.185000,0,0
1776571081.040540,35.185000,0,0
1776571082.123602,35.185000,0,0
1776571083.206196,35.185000,0,0
1776571084.295278,35.185000,0,0
1776571085.379881,35.185000,0,0
1776571086.463111,35.185000,0,0
1776571087.546357,35.185000,0,0
1776571088.628858,35.185000,0,0
1776571089.712728,35.185000,0,0
1776571090.795660,35.185000,0,0
1776571091.876256,35.185000,0,0
1776571092.956434,35.185000,0,0
1776571094.041154,35.185000,0,0
1776571095.144160,35.185000,0,0
1776571096.229165,35.185000,0,0
1776571097.313400,35.185000,0,0
1776571098.394757,35.185000,0,0
1776571099.475670,35.185000,0,0
1776571100.561845,35.185000,0,0
1776571101.646275,35.185000,0,0
1776571102.727590,35.107000,0,0
1776571103.808357,35.107000,0,0
1776571104.890434,35.107000,0,0
1776571105.977591,35.107000,0,0
1776571107.060765,35.107000,0,0
1776571108.142382,35.107000,0,0
1776571109.224491,35.107000,0,0
1776571110.310387,35.107000,0,0
1776571111.391779,35.107000,0,0
1776571112.479212,35.107000,0,0
1776571113.563274,35.107000,0,0
1776571114.643793,35.107000,0,0
1776571115.730791,35.107000,0,0
1776571116.817055,35.107000,0,0
1776571117.902521,35.107000,0,0
1776571118.988099,35.107000,0,0
1776571120.071766,35.107000,0,0
1776571121.163010,35.107000,0,0
1776571122.256095,35.107000,0,0
1776571123.343839,35.107000,0,0
1776571124.427237,35.107000,0,0
1776571125.515325,35.107000,0,0
1776571126.600165,35.107000,0,0
1776571127.686207,35.107000,0,0
1776571128.764952,35.107000,0,0
1776571129.851269,35.107000,0,0
1776571130.933294,35.107000,0,0
1776571132.018103,35.107000,0,0
1776571133.105893,83.934000,98,100
1776571134.186985,83.934000,98,100
1776571135.287671,83.934000,98,100
1776571136.369648,83.934000,98,100
1776571137.455434,83.934000,98,100
1776571138.550843,83.934000,98,100
1776571139.640256,83.934000,98,100
1776571140.722372,83.934000,98,100
1776571141.803221,83.934000,98,100
1776571142.885753,83.934000,98,100
1776571143.974046,83.934000,98,100
1776571145.069216,83.934000,98,100
1776571146.153287,83.934000,98,100
1776571147.248850,83.934000,98,100
1776571148.333546,83.934000,98,100
1776571149.416872,83.934000,98,100
1776571150.498124,83.934000,98,100
1776571151.580231,83.934000,98,100
1776571152.660806,83.934000,98,100
1776571153.741719,83.934000,98,100
1776571154.835407,83.934000,98,100
1776571155.922499,83.934000,98,100
1776571157.003068,83.934000,98,100
1776571158.085916,83.934000,98,100
1776571159.169412,83.934000,98,100
1776571160.253736,83.934000,98,100
1776571161.352729,83.934000,98,100
1776571162.459173,65.770000,98,83
1776571163.575056,65.770000,98,83
1776571164.657723,65.770000,98,83
1776571165.738528,65.770000,98,83
1776571166.820665,65.770000,98,83
1776571167.902189,65.770000,98,83
1776571168.985582,65.770000,98,83
1776571170.103105,65.770000,98,83
1776571171.186301,65.770000,98,83
1776571172.280833,65.770000,98,83
1776571173.380501,65.770000,98,83
1776571174.472847,65.770000,98,83
1776571175.555115,65.770000,98,83
1776571176.641203,65.770000,98,83
1776571177.722850,65.770000,98,83
1776571178.809412,65.770000,98,83
1776571179.890405,65.770000,98,83
1776571180.977927,65.770000,98,83
1776571182.059269,65.770000,98,83
1776571183.143412,65.770000,98,83
1776571184.228002,65.770000,98,83
1776571185.317453,65.770000,98,83
1776571186.399280,65.770000,98,83
1776571187.480015,65.770000,98,83
1776571188.561421,65.770000,98,83
1776571189.644130,65.770000,98,83
1776571190.771307,65.770000,98,83
1776571191.924726,65.770000,98,83
1776571193.065993,71.476000,98,100
1776571194.150945,71.476000,98,100
1776571195.242995,71.476000,98,100
1776571196.324387,71.476000,98,100
1776571197.406562,71.476000,98,100
1776571198.491510,71.476000,98,100
1776571199.572366,71.476000,98,100
1776571200.656762,71.476000,98,100
1776571201.743376,71.476000,98,100
1776571202.824278,71.476000,98,100
1776571203.909950,71.476000,98,100
1776571204.994726,71.476000,98,100
1776571206.076296,71.476000,98,100
1776571207.161948,71.476000,98,100
1776571208.246423,71.476000,98,100
1776571209.332541,71.476000,98,100
1776571210.417763,71.476000,98,100
1776571211.500941,71.476000,98,100
1776571212.584274,71.476000,98,100
1776571213.668424,71.476000,98,100
1776571214.751415,71.476000,98,100
1776571215.834151,71.476000,98,100
1776571216.915057,71.476000,98,100
1776571218.003079,71.476000,98,100
1776571219.096878,71.476000,98,100
1776571220.195093,71.476000,98,100
1776571221.276577,71.476000,98,100
1776571222.358722,68.138000,99,81
1776571223.441575,68.138000,99,81
1776571224.526706,68.138000,99,81
1776571225.612239,68.138000,99,81
1776571226.696138,68.138000,99,81
1776571227.780919,68.138000,99,81
1776571228.872056,68.138000,99,81
1776571229.953452,68.138000,99,81
1776571231.035248,68.138000,99,81
1776571232.118708,68.138000,99,81
1776571233.205268,68.138000,99,81
1776571234.286715,68.138000,99,81
1776571235.373686,68.138000,99,81
1776571236.453214,68.138000,99,81
1776571237.545440,68.138000,99,81
1776571238.629128,68.138000,99,81
1776571239.716737,68.138000,99,81
1776571240.803640,68.138000,99,81
1776571241.889355,68.138000,99,81
1776571242.974698,68.138000,99,81
1776571244.058070,68.138000,99,81
1776571245.153183,68.138000,99,81
1776571246.236590,68.138000,99,81
1776571247.318300,68.138000,99,81
1776571248.399600,68.138000,99,81
1776571249.487302,68.138000,99,81
1776571250.572406,68.138000,99,81
1776571251.657210,68.138000,99,81
1776571252.736916,72.312000,99,75
1776571253.819548,72.312000,99,75
1776571254.905515,72.312000,99,75
1776571255.989455,72.312000,99,75
1776571257.076714,72.312000,99,75
1776571258.159390,72.312000,99,75
1776571259.244502,72.312000,99,75
1776571260.337667,72.312000,99,75
1776571261.424702,72.312000,99,75
1776571262.510672,72.312000,99,75
1776571263.593917,72.312000,99,75
1776571264.677928,72.312000,99,75
1776571265.760785,72.312000,99,75
1776571266.843526,72.312000,99,75
1776571267.925910,72.312000,99,75
1776571269.010603,72.312000,99,75
1776571270.107194,72.312000,99,75
1776571271.188778,72.312000,99,75
1776571272.271236,72.312000,99,75
1776571273.354016,72.312000,99,75
1776571274.435512,72.312000,99,75
1776571275.520978,72.312000,99,75
1776571276.608001,72.312000,99,75
1776571277.691800,72.312000,99,75
1776571278.775560,72.312000,99,75
1776571279.855322,72.312000,99,75
1776571280.940669,72.312000,99,75
1776571282.024605,72.312000,99,75
1776571283.106327,69.117000,98,77
1776571284.190086,69.117000,98,77
1776571285.272419,69.117000,98,77
1776571286.358617,69.117000,98,77
1776571287.439834,69.117000,98,77
1776571288.533804,69.117000,98,77
1776571289.619022,69.117000,98,77
1776571290.710556,69.117000,98,77
1776571291.794435,69.117000,98,77
1776571292.876680,69.117000,98,77
1776571293.961457,69.117000,98,77
1776571295.057928,69.117000,98,77
1776571296.138769,69.117000,98,77
1776571297.222843,69.117000,98,77
1776571298.305652,69.117000,98,77
1776571299.403701,69.117000,98,77
1776571300.486166,69.117000,98,77
1776571301.568174,69.117000,98,77
1776571302.653567,69.117000,98,77
1776571303.733488,69.117000,98,77
1776571304.817259,69.117000,98,77
1776571305.896821,69.117000,98,77
1776571306.992575,69.117000,98,77
1776571308.073696,69.117000,98,77
1776571309.162164,69.117000,98,77
1776571310.243484,69.117000,98,77
1776571311.324612,69.117000,98,77
1776571312.409481,71.075000,98,100
1776571313.490916,71.075000,98,100
1776571314.571038,71.075000,98,100
1776571315.665268,71.075000,98,100
1776571316.751256,71.075000,98,100
1776571317.832950,71.075000,98,100
1776571318.918008,71.075000,98,100
1776571320.021625,71.075000,98,100
1776571321.104469,71.075000,98,100
1776571322.188202,71.075000,98,100
1776571323.270428,71.075000,98,100
1776571324.355149,71.075000,98,100
1776571325.443018,71.075000,98,100
1776571326.533973,71.075000,98,100
1776571327.618374,71.075000,98,100
1776571328.700572,71.075000,98,100
1776571329.790716,71.075000,98,100
1776571330.878208,71.075000,98,100
1776571331.960709,71.075000,98,100
1776571333.040640,71.075000,98,100
1776571334.121131,71.075000,98,100
1776571335.205181,71.075000,98,100
1776571336.286904,71.075000,98,100
1776571337.369511,71.075000,98,100
1776571338.455521,71.075000,98,100
1776571339.541715,71.075000,98,100
1776571340.623279,71.075000,98,100
1776571341.706328,71.075000,98,100
1776571342.791169,69.244000,99,66
1776571343.872858,69.244000,99,66
1776571344.954812,69.244000,99,66
1776571346.038121,69.244000,99,66
1776571347.121076,69.244000,99,66
1776571348.205076,69.244000,99,66
1776571349.289011,69.244000,99,66
1776571350.376044,69.244000,99,66
1776571351.460920,69.244000,99,66
1776571352.544894,69.244000,99,66
1776571353.628823,69.244000,99,66
1776571354.712977,69.244000,99,66
1776571355.796760,69.244000,99,66
1776571356.877200,69.244000,99,66
1776571357.961899,69.244000,99,66
1776571359.043662,69.244000,99,66
1776571360.125215,69.244000,99,66
1776571361.209146,69.244000,99,66
1776571362.293341,69.244000,99,66
1776571363.378063,69.244000,99,66
1776571364.464837,69.244000,99,66
1776571365.550100,69.244000,99,66
1776571366.636940,69.244000,99,66
1776571367.718347,69.244000,99,66
1776571368.807332,69.244000,99,66
1776571369.892242,69.244000,99,66
1776571370.974822,69.244000,99,66
1776571372.151092,69.704000,98,100
1776571373.232890,69.704000,98,100
1776571374.317193,69.704000,98,100
1776571375.404860,69.704000,98,100
1776571376.485686,69.704000,98,100
1776571377.568703,69.704000,98,100
1776571378.654195,69.704000,98,100
1776571379.733507,69.704000,98,100
